threshold,precision,recall,meets_review_recall_floor
0.1143803521990776,0.12970469021424436,0.986784140969163,True
0.11462167650461197,0.12977983777520277,0.986784140969163,True
0.11479158699512482,0.12985507246376812,0.986784140969163,True
0.11523044109344482,0.12993039443155452,0.986784140969163,True
0.11581488698720932,0.13000580383052815,0.986784140969163,True
0.1159256249666214,0.13008130081300814,0.986784140969163,True
0.1161702573299408,0.13015688553166763,0.986784140969163,True
0.11628853529691696,0.13023255813953488,0.986784140969163,True
0.11678501218557358,0.1303083187899942,0.986784140969163,True
0.11694778501987457,0.13038416763678695,0.986784140969163,True
0.11721361428499222,0.13046010483401282,0.986784140969163,True
0.11722749471664429,0.13053613053613053,0.986784140969163,True
0.11796128749847412,0.1306122448979592,0.986784140969163,True
0.1181010827422142,0.1306884480746791,0.986784140969163,True
0.11837138235569,0.13076474022183304,0.986784140969163,True
0.11943858116865158,0.1308411214953271,0.986784140969163,True
0.12029705196619034,0.1309175920514319,0.986784140969163,True
0.12043792009353638,0.13099415204678364,0.986784140969163,True
0.12061653286218643,0.13107080163838503,0.986784140969163,True
0.12206336855888367,0.13114754098360656,0.986784140969163,True
0.122344471514225,0.13122437024018746,0.986784140969163,True
0.12271639704704285,0.13130128956623682,0.986784140969163,True
0.12312336266040802,0.1313782991202346,0.986784140969163,True
0.1237468495965004,0.13145539906103287,0.986784140969163,True
0.12445936352014542,0.1315325895478567,0.986784140969163,True
0.12462418526411057,0.13160987074030553,0.986784140969163,True
0.12535406649112701,0.13168724279835392,0.986784140969163,True
0.125791996717453,0.13176470588235295,0.986784140969163,True
0.12589676678180695,0.1318422601530312,0.986784140969163,True
