sample_id,target_id,host_name,candidate_rank,label,label_source,matched_planet,negative_category,period_days,duration_hours,depth_fraction,depth_error_fraction,snr,power,duty_cycle,odd_even_mismatch,secondary_depth_fraction,secondary_to_primary_ratio,robust_scatter,transit_count,primary_point_count
4169315-r5,4169315,K08245.01,5,0,official_kepler_false_positive,,centroid_offset,2.749134638369992,8.0,0.00014681003267183416,7.924743059686276e-06,18.525525883440572,18.525525883440572,0.12125027587989369,0.0010410940855423987,-0.0001601794189840522,-0.3270879060181102,0.0004897136703525301,107.0,1691.0
7461307-r1,7461307,K02909.01,1,0,official_kepler_false_positive,,centroid_offset,0.7736050545988062,2.0,5.700583813368722e-05,6.204326024552861e-06,9.188079077097752,9.188079077097752,0.10772077152023035,0.04504368094445492,1.3086330376554933e-05,0.05333947116000485,0.00024534045973757915,373.0,1502.0
7461307-r2,7461307,K02909.01,2,0,official_kepler_false_positive,,centroid_offset,1.5471569103264469,2.0,5.8254413212396044e-05,8.510555890430251e-06,6.844959831343166,6.844959831343166,0.05386223774533003,0.06707220610846618,4.787808944384242e-05,0.1954935219049841,0.0002449088285754689,187.0,753.0
7461307-r3,7461307,K02909.01,3,0,official_kepler_false_positive,,centroid_offset,5.526942151403285,4.0,7.256122267646249e-05,1.1383830269260125e-05,6.374060484053448,6.374060484053448,0.030155312304897233,0.17104815341817523,1.02657413838525e-05,0.04187389619182869,0.00024515849532663657,51.0,410.0
7461307-r4,7461307,K02909.01,4,0,official_kepler_false_positive,,centroid_offset,1.1600987776598637,2.0,4.516597839991891e-05,7.51348251901437e-06,6.011324081159086,6.011324081159086,0.07183296365627784,0.22366965200334374,-2.5124334832593576e-06,-0.010302470593991728,0.00024386708608754265,247.0,983.0
7461307-r5,7461307,K02909.01,5,0,official_kepler_false_positive,,centroid_offset,2.7638105539488453,4.0,4.771422665633366e-05,8.091970030623913e-06,5.896490777370658,5.896490777370658,0.06030321666893506,0.34602328982784003,1.4773682723845383e-06,0.00603806971496499,0.0002446755903998542,105.0,838.0
12110786-r1,12110786,K02665.01,1,0,official_kepler_false_positive,,centroid_offset,13.500196966594485,8.0,0.00019374328345870846,8.933225526019593e-06,21.687942713905187,21.687942713905187,0.02469099778011749,0.04773334680494735,3.869347955809399e-05,0.16468661802505777,0.00023495217779143787,22.0,356.0
12110786-r2,12110786,K02665.01,2,0,official_kepler_false_positive,,centroid_offset,6.781602623502294,8.0,0.00013555987325749157,6.582638123644564e-06,20.59354786199869,20.59354786199869,0.04915259000551502,0.5281370628931206,-5.3386184667658654e-05,-0.2301376434490732,0.00023197502098118252,43.0,668.0
12110786-r3,12110786,K02665.01,3,0,official_kepler_false_positive,,centroid_offset,20.42163529151036,8.0,0.0002020651731126615,1.1551587916611079e-05,17.49241529141579,17.49241529141579,0.016322558334586748,0.2815993159161602,-2.908099748455406e-05,-0.12467845613869746,0.00023324797551393448,13.0,208.0
12110786-r4,12110786,K02665.01,4,0,official_kepler_false_positive,,centroid_offset,40.80619530441379,8.0,0.00025383311998327,1.5305291069290733e-05,16.58466466492577,16.58466466492577,0.008168694259454235,0.5470597130593718,0.00011549682232880887,0.4946930211544011,0.000233471703440022,7.0,119.0
12110786-r5,12110786,K02665.01,5,0,official_kepler_false_positive,,centroid_offset,33.7201123877094,8.0,0.0002161578248417875,1.3791747453257178e-05,15.672983106338553,15.672983106338553,0.009885297222640027,0.9479895414124598,7.1343566503401235e-06,0.030538253332391914,0.00023362032440711708,9.0,146.0
10621666-r1,10621666,K01636.01,1,0,official_kepler_false_positive,,centroid_offset,2.619348348730561,4.0,0.00011807865026696872,1.0992268461397861e-05,10.741972931395539,10.741972931395539,0.06362905748960038,0.12030005803240579,2.3570799988492652e-05,0.06583050400209337,0.0003580528562829037,109.0,874.0
10621666-r2,10621666,K01636.01,2,0,official_kepler_false_positive,,centroid_offset,1.3086471173507892,4.0,7.569782182236987e-05,8.021062917320791e-06,9.437380382456167,9.437380382456167,0.12735799013875093,0.19759539555390024,-7.710799487137265e-06,-0.021729034342835626,0.0003548615813053665,221.0,1766.0
10621666-r3,10621666,K01636.01,3,0,official_kepler_false_positive,,centroid_offset,0.8731839318881237,4.0,5.069145661536784e-05,6.7995171992954045e-06,7.455155289646257,7.455155289646257,0.1908723472570963,0.019106975523737853,-5.236704595734665e-06,-0.014637212137131572,0.00035776653003820525,331.0,2654.0
10621666-r4,10621666,K01636.01,4,0,official_kepler_false_positive,,centroid_offset,5.22927019867511,8.0,7.956474533507545e-05,1.1010316455916208e-05,7.226381335508543,7.226381335508543,0.06374375786085539,0.006026033535972164,4.620092269291831e-05,0.12894918476968234,0.0003582878230322923,54.0,863.0
10621666-r5,10621666,K01636.01,5,0,official_kepler_false_positive,,centroid_offset,29.834485636189083,8.0,0.00018678386694596672,2.622628762941803e-05,7.12200939703152,7.12200939703152,0.011172752813576301,0.3269059212832405,9.291486524842796e-06,0.025855331221616946,0.0003593644361080331,9.0,142.0
5565497-r1,5565497,K01789.01,1,0,official_kepler_false_positive,,centroid_offset,8.173090908110945,8.0,0.00031833040850887643,2.39384939173669e-06,132.97846122137787,132.97846122137787,0.04078424393916071,0.09224616016233433,0.00010541780392503419,0.33314469680678455,0.00028668372078684246,34.0,551.0
5565497-r2,5565497,K01789.01,2,0,official_kepler_false_positive,,centroid_offset,4.152847022001677,8.0,0.00021005731893070383,1.7029315706106608e-06,123.35041674949896,123.35041674949896,0.08026622015387079,0.4805213937318309,-0.00011238988600048572,-0.38668484243801987,0.00029064983590221857,72.0,1143.0
5565497-r3,5565497,K01789.01,3,0,official_kepler_false_positive,,centroid_offset,8.304161630220985,8.0,0.0002787887858864527,2.3067227714352686e-06,120.85925076856427,120.85925076856427,0.040140516066094784,0.11953425033086713,0.0001136433674158166,0.39008645712574186,0.0002913286666068091,37.0,598.0
5565497-r4,5565497,K01789.01,4,0,official_kepler_false_positive,,centroid_offset,4.087287662447629,8.0,0.00019703565370354914,1.7141062616865994e-06,114.94949765230739,114.94949765230739,0.08155367590000263,0.7357674240912168,-0.0001876475916496867,-0.6663890142592068,0.00028158866312987717,70.0,1126.0
5565497-r5,5565497,K01789.01,5,0,official_kepler_false_positive,,centroid_offset,0.6900949874604123,8.0,9.971960659798952e-05,9.352355163483536e-07,106.62512795423636,106.62512795423636,0.4830252927354514,0.047499972669293296,-3.7612685861443396e-05,-0.12969230850790311,0.00029001477646726733,423.0,6737.0
11913073-r1,11913073,K00011.01,1,0,official_kepler_false_positive,,centroid_offset,1.8739479269117503,4.0,0.0002342605355971253,4.630020067968841e-06,50.596008690712615,50.596008690712615,0.0889387929478552,1.286739599240095,5.10331632508354e-07,0.0023151950306162104,0.000156865743326344,114.0,919.0
11913073-r2,11913073,K00011.01,2,0,official_kepler_false_positive,,centroid_offset,3.742408485591516,8.0,0.00017904540540262135,4.607962225484297e-06,38.855658237042874,38.855658237042874,0.08906920092146153,0.035571730638927344,4.082418870710036e-05,0.25974499243180776,0.00015717026274459614,58.0,927.0
11913073-r3,11913073,K00011.01,3,0,official_kepler_false_positive,,centroid_offset,0.9368940117147571,4.0,0.00011713593647919287,3.458159216908232e-06,33.87233760275453,33.87233760275453,0.17789276543845528,1.4242374947967908,6.083494147546276e-06,0.03898206397599545,0.00015605880056254582,227.0,1822.0
11913073-r4,11913073,K00011.01,4,0,official_kepler_false_positive,,centroid_offset,7.487369028168706,8.0,0.00018334744118924068,6.421418662688398e-06,28.552482063594375,28.552482063594375,0.04451942091798586,0.24027709492366778,0.00014755108750297286,0.9312282983467931,0.00015844781324291784,28.0,453.0
11913073-r5,11913073,K00011.01,5,0,official_kepler_false_positive,,centroid_offset,11.234884239104568,4.0,0.0003017603771470738,1.1092570849104076e-05,27.20382689026921,27.20382689026921,0.014834747125080316,0.1605031135315211,2.5519768647952468e-05,0.07826103788372549,0.00016296632945746328,19.0,147.0
6147851-r1,6147851,K07766.01,1,0,official_kepler_false_positive,,centroid_offset,39.76171250621948,2.0,0.00025146300577617424,3.819459887640891e-05,6.583732076618081,6.583732076618081,0.0020958185168784777,0.2748762982793264,-3.015795384975206e-06,-0.011571211475129267,0.00024352582543597171,8.0,33.0
6147851-r2,6147851,K07766.01,2,0,official_kepler_false_positive,,centroid_offset,2.065570605207572,4.0,4.389426966979945e-05,6.777653488103471e-06,6.476322483414829,6.476322483414829,0.08068795433401227,0.023500856856604024,-4.465902024630708e-06,-0.018281129181959673,0.0002442902722353597,142.0,1126.0
6147851-r3,6147851,K07766.01,3,0,official_kepler_false_positive,,centroid_offset,9.644632818391965,8.0,6.653841375549013e-05,1.0334089182645763e-05,6.4387303592492104,6.4387303592492104,0.03456153693043438,0.1196321592386183,1.1122919427730693e-06,0.004578211393033083,0.00024295338228935985,30.0,462.0
6147851-r4,6147851,K07766.01,4,0,official_kepler_false_positive,,centroid_offset,23.51255346518302,8.0,0.00011047648480816523,1.7306140137008883e-05,6.3836582816010585,6.3836582816010585,0.014176824045373357,0.3101858152896327,-1.9817621282225417e-05,-0.08146103695883171,0.0002432773019111054,10.0,160.0
6147851-r5,6147851,K07766.01,5,0,official_kepler_false_positive,,centroid_offset,46.976022926805356,8.0,0.00012821664292043952,2.039293266167341e-05,6.287307718198402,6.287307718198402,0.007095818516878477,0.26017968178752093,5.245386738272906e-05,0.21551670142401,0.0002433865544347337,7.0,115.0
7025526-r1,7025526,K01380.01,1,0,official_kepler_false_positive,,centroid_offset,1.0740089384182205,2.0,7.659698266310784e-05,1.841306650506888e-06,41.59925379187745,41.59925379187745,0.07759091228427302,0.13997811971681706,-1.2743613466703607e-06,-0.019719898942861604,6.462311751002487e-05,199.0,803.0
7025526-r2,7025526,K01380.01,2,0,official_kepler_false_positive,,centroid_offset,2.1482282290232297,2.0,7.554016852256969e-05,2.554881733730875e-06,29.566992289799238,29.566992289799238,0.038791657332993834,0.06021309684014188,5.7638059018261245e-05,0.8879896127755638,6.49084833752769e-05,99.0,400.0
7025526-r3,7025526,K01380.01,3,0,official_kepler_false_positive,,centroid_offset,0.5372301755188581,2.0,3.9126975130703884e-05,1.3648016931443337e-06,28.668615614448857,28.668615614448857,0.1551166280874856,0.8802906442572961,-1.1040853427068953e-06,-0.017021568446150607,6.486390171386245e-05,397.0,1595.0
7025526-r4,7025526,K01380.01,4,0,official_kepler_false_positive,,centroid_offset,3.225684793418506,4.0,4.417641225913158e-05,2.2017468390390865e-06,20.064256015197277,20.064256015197277,0.05166861529890439,0.06775268666004433,-1.103030837001917e-05,-0.1658537758691101,6.650622400495822e-05,68.0,547.0
7025526-r5,7025526,K01380.01,5,0,official_kepler_false_positive,,centroid_offset,4.289247592309818,4.0,4.7487908764873935e-05,2.5789371243298507e-06,18.41375205190933,18.41375205190933,0.03885685381405423,0.07313589859073406,1.2504079019870495e-05,0.18771196991058728,6.661311490059241e-05,49.0,393.0
9110357-r1,9110357,K00016.01,1,0,official_kepler_false_positive,,centroid_offset,0.8950593473289606,2.0,0.00032874067663626427,4.8037324934342826e-06,68.43442616456794,68.43442616456794,0.09310369595269516,0.2570609565876961,-6.855299825581085e-07,-0.0025145301384682252,0.0001656961962702036,239.0,955.0
9110357-r2,9110357,K00016.01,2,0,official_kepler_false_positive,,centroid_offset,1.79166854602023,4.0,0.00018505885009080424,4.782886725928917e-06,38.69187390275539,38.69187390275539,0.09302315823810015,0.01863327830223936,0.00012128167642555532,0.7448655714528682,0.00016282357659381963,120.0,963.0
9110357-r3,9110357,K00016.01,3,0,official_kepler_false_positive,,centroid_offset,0.5968452605288698,2.0,0.00012207557907094468,4.015606098339445e-06,30.400287299450518,30.400287299450518,0.13962301260378768,0.09592571421124513,5.953435406480523e-05,0.36229735680023034,0.00016432456088171874,358.0,1443.0
9110357-r4,9110357,K00016.01,4,0,official_kepler_false_positive,,centroid_offset,2.687726380231472,4.0,0.0001633936910511173,5.716239293200627e-06,28.584123699207524,28.584123699207524,0.062010280470705136,0.21297024440195642,1.831271501107068e-06,0.010601368193024823,0.00017273916609291564,81.0,653.0
9110357-r5,9110357,K00016.01,5,0,official_kepler_false_positive,,centroid_offset,8.950289464485905,2.0,0.00035978834489935283,1.4489022089537142e-05,24.831789383437016,24.831789383437016,0.009310685834686565,0.03814038172635513,0.0002729756099837388,0.9027035372174692,0.0001746390921139207,24.0,96.0
11151677-r1,11151677,K04308.01,1,0,official_kepler_false_positive,,centroid_offset,0.720503286802294,1.0,0.0013369768655349258,1.2779430941972317e-05,104.61943662481916,104.61943662481916,0.05782994669127719,0.058209147091183806,0.0010093044172675425,1.0157016401826107,0.0005684071784600282,398.0,804.0
11151677-r2,11151677,K04308.01,2,0,official_kepler_false_positive,,centroid_offset,0.5403191431673604,1.0,0.001079385575329176,1.1145553565978293e-05,96.84450116717318,96.84450116717318,0.0771149184580356,0.3685801056629528,-0.0003467744985303778,-0.4347204105921173,0.0005988813595562056,533.0,1080.0
11151677-r3,11151677,K04308.01,3,0,official_kepler_false_positive,,centroid_offset,0.9005174770021306,1.0,0.0010483999228048336,1.4165818746056994e-05,74.0091301179928,74.0091301179928,0.04626969240550129,0.36174908032019204,-0.0003729140617909632,-0.46671329070214146,0.0006111455641606198,320.0,646.0
11151677-r4,11151677,K04308.01,4,0,official_kepler_false_positive,,centroid_offset,1.4409603938910633,1.0,0.0013069548930956943,1.7692764871918903e-05,73.86945469275012,73.86945469275012,0.028915900008988495,0.01822793484087495,0.0009299259874380184,0.9435828525787427,0.0005960190133155059,201.0,407.0
11151677-r5,11151677,K04308.01,5,0,official_kepler_false_positive,,centroid_offset,1.0809882935002806,1.0,0.00105550288129928,1.5510044633469306e-05,68.05285904990872,68.05285904990872,0.038544974924518784,0.003807885087645336,0.0004317098913113604,0.7095362315879499,0.0006084395300648551,265.0,533.0
10407020-r1,10407020,K03987.01,1,0,official_kepler_false_positive,,centroid_offset,0.933836512923877,4.0,5.565618946701605e-05,3.0262574323733233e-06,18.391095506824755,18.391095506824755,0.1784752088401717,0.03363842158180203,-1.1225640535128534e-05,-0.07537630189402343,0.00014892798204548972,230.0,1847.0
10407020-r2,10407020,K03987.01,2,0,official_kepler_false_positive,,centroid_offset,1.8678319059945212,4.0,5.8406829177765447e-05,4.074643080027653e-06,14.334219717072509,14.334219717072509,0.08923001375647105,0.22642659146268984,4.940958411325802e-05,0.33124934060630723,0.00014916130556764414,115.0,918.0
10407020-r3,10407020,K03987.01,3,0,official_kepler_false_positive,,centroid_offset,3.7424066404704934,8.0,5.2560055014636196e-05,4.1177549170796885e-06,12.764250440604606,12.764250440604606,0.08906924483530385,0.09885410429320349,1.8797211848164963e-05,0.1254717019506811,0.00014981236052375813,58.0,893.0
10407020-r4,10407020,K03987.01,4,0,official_kepler_false_positive,,centroid_offset,17.372693137001274,8.0,8.700297810013483e-05,8.244242563583808e-06,10.55318028662105,10.55318028662105,0.01918719974529352,0.07676157439412433,1.0939009962518398e-05,0.07302342082823277,0.0001498013902724356,13.0,209.0
10407020-r5,10407020,K03987.01,5,0,official_kepler_false_positive,,centroid_offset,12.192101429847598,8.0,7.32220803933822e-05,7.0089664033051465e-06,10.446915590700167,10.446915590700167,0.027340105005794722,0.005591001067250716,-3.830631580381549e-06,-0.025485383719586065,0.00015030700037832378,18.0,292.0
7983756-r1,7983756,K03846.01,1,0,official_kepler_false_positive,,centroid_offset,2.6193456012416387,4.0,0.00023626423007802553,8.852163075221308e-06,26.68999972892149,26.68999972892149,0.06362912423151121,0.3674177016215057,2.0278784582661302e-06,0.006009404877173903,0.0003374507958298524,109.0,874.0
7983756-r2,7983756,K03846.01,2,0,official_kepler_false_positive,,centroid_offset,1.3097490536872052,4.0,0.00012156085854288449,6.4541303077629705e-06,18.834583862781972,18.834583862781972,0.1272508395386633,0.6884140065416705,-8.583218498836587e-06,-0.02535326308375392,0.0003385449230137408,220.0,1762.0
7983756-r3,7983756,K03846.01,3,0,official_kepler_false_positive,,centroid_offset,5.246927330990498,8.0,0.0001394832848694821,8.874908378079769e-06,15.716588715889547,15.716588715889547,0.06352924527170986,0.09289433648660782,0.00010535645484610612,0.3118935228732445,0.0003377962256975873,55.0,870.0
7983756-r4,7983756,K03846.01,4,0,official_kepler_false_positive,,centroid_offset,0.8731829822328203,4.0,7.831843374857324e-05,5.461726611128713e-06,14.339500916979814,14.339500916979814,0.19087255484581542,0.030777580574870785,-1.3694707269751305e-05,-0.04055634023628125,0.0003376711801401689,333.0,2654.0
7983756-r5,7983756,K03846.01,5,0,official_kepler_false_positive,,centroid_offset,10.70836787638699,8.0,0.00017250996231262024,1.2082321891996404e-05,14.277881673297799,14.277881673297799,0.031128304255251284,0.11018756227526698,-3.4818574849992956e-05,-0.10258214058372694,0.0003394214105093102,28.0,453.0
8766285-r1,8766285,K05571.01,1,0,official_kepler_false_positive,,ephemeris_contamination,5.302498161441421,8.0,0.0001494777263151752,1.4304812862469503e-05,10.449470940465712,10.449470940465712,0.06286345099697699,0.030883607771342195,1.7743260097624614e-05,0.034907421782339104,0.0005082947749123528,40.0,635.0
8766285-r2,8766285,K05571.01,2,0,official_kepler_false_positive,,ephemeris_contamination,10.610120403158648,8.0,0.00017499719712707267,1.9486397596529816e-05,8.980479653059968,8.980479653059968,0.0314165457758707,0.11701034402518302,0.00016018972660680753,0.3137934546585219,0.000510494161776351,20.0,325.0
8766285-r3,8766285,K05571.01,3,0,official_kepler_false_positive,,ephemeris_contamination,2.6506090345686952,8.0,9.044334556819454e-05,1.0452491186889326e-05,8.652802853509087,8.652802853509087,0.12575726143918958,0.18943325919959797,-5.984677994019805e-05,-0.11820522086182512,0.0005062955722586515,83.0,1309.0
8766285-r4,8766285,K05571.01,4,0,official_kepler_false_positive,,ephemeris_contamination,15.922874156240873,8.0,0.00020343060833650606,2.4975626242217934e-05,8.145165465065856,8.145165465065856,0.02093424403550193,0.12083341909919,-1.1058217520787395e-05,-0.02161952783879101,0.0005114920919293205,11.0,178.0
8766285-r5,8766285,K05571.01,5,0,official_kepler_false_positive,,ephemeris_contamination,45.98324768932025,8.0,0.0003696104194433418,4.8142617218943524e-05,7.6774060239065,7.6774060239065,0.00724901676335382,1.2228455250300245,1.5730520589452013e-05,0.03081886731916581,0.0005104185181935427,4.0,65.0
7285673-r1,7285673,K04559.01,1,0,official_kepler_false_positive,,ephemeris_contamination,7.290839366134954,8.0,0.0007335394377550947,8.971067346696571e-06,81.76724233657737,81.76724233657737,0.04571947297064661,0.10513340033698577,-0.00025323920352704476,-0.24023283151643834,0.0010541406931288508,40.0,646.0
7285673-r2,7285673,K04559.01,2,0,official_kepler_false_positive,,ephemeris_contamination,3.698087715998288,8.0,0.0005004307486300478,6.652455318460673e-06,75.22496952987332,75.22496952987332,0.09013667574495349,0.01741006349764936,-0.0005566865345343341,-0.5293688924998555,0.001051604169458231,79.0,1231.0
7285673-r3,7285673,K04559.01,3,0,official_kepler_false_positive,,ephemeris_contamination,7.6877296155483545,8.0,0.0007100023914217651,9.57825077386904e-06,74.12651935975222,74.12651935975222,0.04335913852370277,0.1030440706337581,-0.000609729709312834,-0.5712326919493101,0.001067392881930749,35.0,563.0
7285673-r4,7285673,K04559.01,4,0,official_kepler_false_positive,,ephemeris_contamination,14.37462681785264,8.0,0.0008832045902179375,1.3059038677156894e-05,67.63166968506303,67.63166968506303,0.023189007795273567,0.15367396647594128,0.0003076879976326996,0.2884911679606045,0.0010665421746107549,19.0,297.0
7285673-r5,7285673,K04559.01,5,0,official_kepler_false_positive,,ephemeris_contamination,14.645669647300709,8.0,0.0008125661707917392,1.224600369463743e-05,66.35357877178862,66.35357877178862,0.022759856077647415,0.2907232846860229,0.0005985432670017055,0.5661514891944298,0.0010572139761627502,21.0,340.0
4035667-r1,4035667,K02684.01,1,0,official_kepler_false_positive,,ephemeris_contamination,2.869866338308941,8.0,0.0001388965472937211,7.312245033080333e-07,189.95061935884002,189.95061935884002,0.11614942789626533,0.05025185508989844,-0.00010722787627837072,-0.48676135552413136,0.00022028839196347184,74.0,1193.0
4035667-r2,4035667,K02684.01,2,0,official_kepler_false_positive,,ephemeris_contamination,5.755668980445692,8.0,0.0001303252228369537,9.855380357201884e-07,132.23763884639692,132.23763884639692,0.05791391660392561,0.0038209013090643048,0.00012694151365244544,0.570468787813033,0.00022252140058195367,39.0,617.0
4035667-r3,4035667,K02684.01,3,0,official_kepler_false_positive,,ephemeris_contamination,0.5584562016253468,1.0,0.00011236188163999125,8.92200148729636e-07,125.93797680932728,125.93797680932728,0.07461044670181621,0.042029464720451735,-0.00010869021619708263,-0.4829093697385074,0.00022507373641546393,380.0,765.0
4035667-r4,4035667,K02684.01,4,0,official_kepler_false_positive,,ephemeris_contamination,0.7978119979330475,1.0,0.0001151566058982486,1.0507079345664812e-06,109.59906374530412,109.59906374530412,0.052226172048823134,0.472523498904908,0.00012254389253918418,0.5484432315556512,0.00022343952024276098,267.0,539.0
4035667-r5,4035667,K02684.01,5,0,official_kepler_false_positive,,ephemeris_contamination,8.61411072966296,8.0,0.0001284779167846858,1.1916499173594057e-06,107.81515184374105,107.81515184374105,0.03869619787745351,0.02433193714715577,-0.0001080036347596014,-0.48420145043208235,0.00022305516570267022,26.0,414.0
6859801-r1,6859801,K03321.01,1,0,official_kepler_false_positive,,ephemeris_contamination,10.88079948772746,4.0,0.004221241709956326,3.21366683269036e-05,131.35281065904593,131.35281065904593,0.015317501885284378,0.029840437653480396,3.5085835766390794e-05,0.007811930730334803,0.00036236584540243167,24.0,86.0
6859801-r2,6859801,K03321.01,2,0,official_kepler_false_positive,,ephemeris_contamination,3.630018573379417,4.0,0.0006092642253450659,1.112066651567191e-05,54.78666449411591,54.78666449411591,0.045913447355038176,0.15918842744169065,-4.31504555309381e-06,-0.01197921188488368,0.0003602111386425076,98.0,739.0
6859801-r3,6859801,K03321.01,3,0,official_kepler_false_positive,,ephemeris_contamination,5.43581023715682,8.0,0.0005259550696012822,1.020848510073194e-05,51.5213632984165,51.5213632984165,0.06132173839601914,0.5388861911922191,-1.56562217605849e-05,-0.04324707296317646,0.000362018067070474,64.0,886.0
6859801-r4,6859801,K03321.01,4,0,official_kepler_false_positive,,ephemeris_contamination,2.7207857210762803,4.0,0.00043627969606018624,1.0242824116807853e-05,42.59369204087745,42.59369204087745,0.061256814667763386,0.6682324924217741,-5.638550730102665e-06,-0.015461138759484891,0.0003646918133144367,130.0,880.0
6859801-r5,6859801,K03321.01,5,0,official_kepler_false_positive,,ephemeris_contamination,1.8144981861964953,4.0,0.00030489343649767913,8.087806307663365e-06,37.69791521945651,37.69791521945651,0.09185276013751717,0.4544306791139084,-1.2501969929967771e-05,-0.034902920095561535,0.00035819266398737785,194.0,1463.0
10794405-r1,10794405,K07373.01,1,0,official_kepler_false_positive,,ephemeris_contamination,0.9524150285246834,2.0,0.0014610265438457213,7.409441265177596e-06,197.18444232929647,197.18444232929647,0.08749686936630863,0.01878961730152156,0.0015738844745178948,0.9709653363274898,0.00042938935881894875,302.0,1212.0
10794405-r2,10794405,K07373.01,2,0,official_kepler_false_positive,,ephemeris_contamination,1.4290303404724158,2.0,0.001099883740250414,8.887607902912548e-06,123.75475519008577,123.75475519008577,0.058314600448430357,0.05583295753595998,-0.00027036462311857967,-0.2129373248631098,0.0005570717589647987,203.0,817.0
10794405-r3,10794405,K07373.01,3,0,official_kepler_false_positive,,ephemeris_contamination,3.3330996129711346,2.0,0.001389315547163081,1.3454707142373722e-05,103.2586984214339,103.2586984214339,0.025001753025631825,0.05164572361192654,-0.0003112064840484763,-0.208281239848984,0.0005682487477031054,87.0,344.0
10794405-r4,10794405,K07373.01,4,0,official_kepler_false_positive,,ephemeris_contamination,1.9035823421891844,4.0,0.0005874299690939442,7.472654145073712e-06,78.61061915747871,78.61061915747871,0.08755421973235701,0.18931412906786024,0.0006678165478843923,1.0039400982572557,0.0005117654653022179,153.0,1223.0
10794405-r5,10794405,K07373.01,5,0,official_kepler_false_positive,,ephemeris_contamination,2.3823467964762517,4.0,0.0005987016614314444,8.26202578358173e-06,72.46426931046166,72.46426931046166,0.0699590281789304,0.010668422689983584,-0.00023626135629783995,-0.3766740556215233,0.000580439109197069,120.0,956.0
7777471-r1,7777471,K04075.01,1,0,official_kepler_false_positive,,ephemeris_contamination,12.622610170956493,8.0,0.0005876235077656654,1.4172281072286735e-05,41.4628742379896,41.4628742379896,0.026407639055534154,0.1524374360711161,0.00013373513799519454,0.21841841427899025,0.0005001972334338263,23.0,371.0
7777471-r2,7777471,K04075.01,2,0,official_kepler_false_positive,,ephemeris_contamination,6.287524343383207,8.0,0.0004068780195226183,1.0170360249145238e-05,40.006254405473406,40.006254405473406,0.05301503662313815,0.6319312426919823,-0.0002755692415916666,-0.5517388495669905,0.0004994559324722843,47.0,742.0
7777471-r3,7777471,K04075.01,3,0,official_kepler_false_positive,,ephemeris_contamination,25.02781329898261,8.0,0.0005320542908315971,1.9532260538565235e-05,27.23977031645103,27.23977031645103,0.013318516058567667,0.5897050989915005,0.0003854718889620967,0.7681992285269361,0.0005017863526122775,12.0,193.0
7777471-r4,7777471,K04075.01,4,0,official_kepler_false_positive,,ephemeris_contamination,37.82538301560703,8.0,0.0006127565859445586,2.3599149568544747e-05,25.965197778198775,25.965197778198775,0.008812424535021828,0.11036917001332142,0.00022831259696987072,0.3744829039559786,0.0005019802508949135,8.0,131.0
7777471-r5,7777471,K04075.01,5,0,official_kepler_false_positive,,ephemeris_contamination,18.70073895303165,8.0,0.0004237450567285551,1.673173682414343e-05,25.325826074260434,25.325826074260434,0.017824607582113506,0.3277421455146428,-0.00024274160670612055,-0.48161017926499866,0.0005040209222250589,17.0,264.0
7115332-r1,7115332,K06822.01,1,0,official_kepler_false_positive,,ephemeris_contamination,0.5674980421434836,4.0,2.9779782083639143e-05,4.871434306423308e-06,6.113144550542851,6.113144550542851,0.29368676945061145,0.03470899865058727,2.888291070313187e-06,0.010086869464701833,0.0002863416722522804,528.0,4232.0
7115332-r2,7115332,K06822.01,2,0,official_kepler_false_positive,,ephemeris_contamination,30.434934644767914,2.0,0.0002302297977440422,4.159598132213907e-05,5.534904825565554,5.534904825565554,0.0027380815600883575,0.10627622489194212,-6.096239999830999e-05,-0.21549056120103224,0.0002829005579573291,10.0,41.0
7115332-r3,7115332,K06822.01,3,0,official_kepler_false_positive,,ephemeris_contamination,1.0467420550722228,2.0,4.492889263139184e-05,8.190210435020307e-06,5.485682326217353,5.485682326217353,0.07961210016309464,0.15020520338755944,1.8728171547688355e-05,0.06637085204084643,0.0002821746440163602,285.0,1150.0
7115332-r4,7115332,K06822.01,4,0,official_kepler_false_positive,,ephemeris_contamination,38.422068984052856,1.0,0.00037107930819412784,6.827587341999885e-05,5.4349990649176245,5.4349990649176245,0.001084446198979042,0.5387377245131836,4.2737967006822863e-05,0.13532390428296429,0.00028300837827371694,8.0,15.0
7115332-r5,7115332,K06822.01,5,0,official_kepler_false_positive,,ephemeris_contamination,3.964648369938656,2.0,8.202011541136856e-05,1.530414690378087e-05,5.359339264516966,5.359339264516966,0.02101909817909595,0.1001653640222905,1.541924349157675e-05,0.05428253680583676,0.0002840553223724575,77.0,310.0
8552587-r1,8552587,K03941.01,1,0,official_kepler_false_positive,,ephemeris_contamination,0.53090101156948,2.0,0.0001867359721714603,4.263591566159532e-06,43.79780972774191,43.79780972774191,0.15696585901574864,0.3517506938346172,-1.6167719772308686e-05,-0.07858874728737135,0.000205725632871956,545.0,2190.0
8552587-r2,8552587,K03941.01,2,0,official_kepler_false_positive,,ephemeris_contamination,1.0617769632965453,2.0,0.0002137974077385245,5.743915019769561e-06,37.22154784718625,37.22154784718625,0.0784847818459017,0.001029555100055384,0.00014599156236683175,0.6457700171415812,0.00020410457238088134,275.0,1104.0
